市,I-Participant
有,I-Participant
关,I-Participant
部,I-Participant
门,I-Participant
深,O
入,O
细,O
致,O
地,O
做,B-Denoter
好,I-Denoter
善,B-Object
后,I-Object
工,I-Object
作,I-Object
，,O
明,B-Denoter
确,I-Denoter
各,O
自,O
的,O
职,B-Object
责,I-Object
千,O
方,O
百,O
计,O
地,O
，,O
抢,B-Denoter
救,I-Denoter
伤,B-Participant
员,I-Participant
，,O
严,O
格,O
按,O
照,O
法,O
律,O
法,O
规,O
的,O
规,O
定,O
，,O
客,O
观,O
、,O
严,O
密,O
、,O
认,O
真,O
地,O
调,B-Denoter
查,I-Denoter
事,B-Object
故,I-Object
原,I-Object
因,I-Object
对,O
和,O
事,B-Object
故,I-Object
进,O
行,O
调,B-Denoter
查,I-Denoter
。,O
,
处,B-Denoter
理,I-Denoter
目,B-Time
前,I-Time
，,O
公,B-Participant
安,I-Participant
机,I-Participant
关,I-Participant
正,O
在,O
对,O
该,O
事,B-Object
故,I-Object
进,O
行,O
周,O
密,O
调,B-Denoter
查,I-Denoter
。,O
,
（,O
记,O
者,O
连,O
振,O
祥,O
）,O
新,B-Participant
华,I-Participant
网,I-Participant
兰,B-Location
州,I-Location
4,B-Time
月,I-Time
15,I-Time
日,I-Time
电,B-Denoter
，,O
14,I-Time
日,I-Time
19,I-Time
时,I-Time
左,I-Time
右,I-Time
，,O
甘,B-Location
肃,I-Location
省,I-Location
永,I-Location
登,I-Location
县,I-Location
发,O
生,O
一,O
起,O
三,B-Object
车,I-Object
追,B-Denoter
尾,I-Denoter
事,O
故,O
造,O
成,O
4,B-Participant
死,B-Denoter
。,O
,
7,B-Participant
伤,B-Denoter
，,O
记,B-Participant
者,I-Participant
从,O
兰,B-Participant
州,I-Participant
交,I-Participant
警,I-Participant
支,I-Participant
队,I-Participant
永,I-Participant
登,I-Participant
大,I-Participant
事,I-Participant
故,I-Participant
股,I-Participant
了,B-Denoter
解,I-Denoter
到,O
，,O
事,B-Denoter
故,I-Denoter
发,O
生,O
在,O
312,B-Location
国,I-Location
道,I-Location
永,I-Location
登,I-Location
收,I-Location
费,I-Location
站,I-Location
入,I-Location
口,I-Location
处,I-Location
当,B-Time
时,I-Time
10,I-Object
余,I-Object
辆,I-Object
车,I-Object
停,B-Denoter
车,I-Denoter
，,O
交,B-Denoter
费,I-Denoter
一,O
辆,O
从,O
后,O
面,O
行,O
驶,O
而,O
来,O
的,O
卡,B-Object
车,I-Object
失,B-Denoter
控,I-Denoter
，,O
撞,B-Denoter
上,I-Denoter
了,O
停,O
在,O
前,O
面,O
的,O
农,B-Object
用,I-Object
三,I-Object
轮,I-Object
车,I-Object
，,O
三,B-Object
轮,I-Object
车,I-Object
又,O
撞,B-Denoter
上,I-Denoter
了,O
前,O
面,O
的,O
大,B-Object
拖,I-Object
挂,I-Object
车,I-Object
，,O
三,B-Object
车,I-Object
发,O
生,O
追,B-Denoter
尾,I-Denoter
造,O
成,O
三,O
轮,O
车,O
上,O
、,O
4,B-Participant
人,I-Participant
当,B-Time
场,I-Time
死,B-Denoter
亡,I-Denoter
，,O
死,O
伤,O
者,O
都,O
是,O
永,O
登,O
县,O
柳,O
树,O
乡,O
的,O
农,O
民,O
。,O
,
7,B-Participant
人,I-Participant
受,B-Denoter
伤,I-Denoter
后,O
，,O
事,B-Denoter
故,I-Denoter
发,O
生,O
伤,B-Participant
者,I-Participant
被,O
紧,O
急,O
送,B-Denoter
往,I-Denoter
医,B-Location
院,I-Location
。,O
,
救,B-Denoter
治,I-Denoter
。,O
,
目,B-Time
前,I-Time
，,O
永,B-Participant
登,I-Participant
交,I-Participant
警,I-Participant
大,I-Participant
队,I-Participant
正,O
在,O
调,B-Denoter
查,I-Denoter
此,O
次,O
事,O
故,O
的,O
具,B-Object
体,I-Object
原,I-Object
因,I-Object
,
(,O
通,O
讯,O
员,O
胡,O
明,O
军,O
),O
广,B-Participant
西,I-Participant
新,I-Participant
闻,I-Participant
网,I-Participant
南,B-Location
宁,I-Location
10,I-Time
月,I-Time
8,I-Time
日,I-Time
讯,B-Denoter
10,I-Time
月,I-Time
8,I-Time
日,I-Time
凌,I-Time
晨,I-Time
3,I-Time
时,I-Time
左,I-Time
右,I-Time
，,O
一,O
辆,O
广,O
东,O
开,O
往,O
贵,O
州,O
的,O
大,B-Object
客,I-Object
车,I-Object
在,O
广,B-Location
西,I-Location
境,I-Location
内,I-Location
发,O
生,O
追,B-Denoter
尾,I-Denoter
事,O
故,O
。,O
,
事,B-Denoter
故,I-Denoter
造,O
成,O
，,O
大,B-Object
客,I-Object
车,I-Object
整,O
体,O
严,O
重,O
变,B-Denoter
形,I-Denoter
，,O
6,B-Participant
名,I-Participant
乘,I-Participant
客,I-Participant
不,O
幸,O
死,B-Denoter
亡,I-Denoter
另,O
有,O
，,O
38,I-Participant
人,I-Participant
受,B-Denoter
伤,I-Denoter
其,O
中,O
。,O
,
4,B-Participant
人,I-Participant
受,B-Denoter
重,I-Denoter
伤,I-Denoter
据,O
，,O
了,B-Denoter
解,I-Denoter
。,O
,
8,B-Time
日,I-Time
凌,I-Time
晨,I-Time
，,O
一,O
辆,O
车,O
牌,O
号,O
为,O
贵,O
J,O
2461,O
、,O
由,O
广,O
东,O
开,O
往,O
贵,O
州,O
的,O
大,B-Object
客,I-Object
车,I-Object
在,O
广,B-Location
西,I-Location
北,I-Location
海,I-Location
至,I-Location
南,I-Location
宁,I-Location
高,I-Location
速,I-Location
公,I-Location
路,I-Location
据,I-Location
大,I-Location
塘,I-Location
收,I-Location
费,I-Location
站,I-Location
10,I-Location
里,I-Location
处,I-Location
，,O
与,O
一,O
辆,O
车,O
牌,O
号,O
为,O
桂,O
A,O
9677,O
的,O
大,B-Object
货,I-Object
车,I-Object
追,B-Denoter
尾,I-Denoter
相,I-Denoter
撞,I-Denoter
事,O
故,O
造,O
成,O
，,O
大,B-Object
客,I-Object
车,I-Object
整,O
体,O
严,O
重,O
变,B-Denoter
形,I-Denoter
。,O
,
车,B-Location
内,I-Location
48,I-Participant
名,I-Participant
乘,I-Participant
客,I-Participant
被,O
困,B-Denoter
后,O
立,O
即,O
凌,B-Time
晨,I-Time
3,I-Time
时,I-Time
39,I-Time
分,I-Time
，,O
南,B-Participant
宁,I-Participant
市,I-Participant
应,I-Participant
急,I-Participant
联,I-Participant
动,I-Participant
指,I-Participant
挥,I-Participant
中,I-Participant
心,I-Participant
接,B-Denoter
到,I-Denoter
调,B-Denoter
集,I-Denoter
南,B-Participant
宁,I-Participant
市,I-Participant
消,I-Participant
防,I-Participant
、,O
交,B-Participant
警,I-Participant
、,O
路,B-Participant
政,I-Participant
、,O
120,B-Participant
等,O
部,O
门,O
赶,B-Denoter
赴,I-Denoter
现,B-Location
场,I-Location
。,O
,
救,B-Denoter
援,I-Denoter
据,O
南,O
宁,O
市,O
消,O
防,O
部,O
门,O
的,O
，,O
消,B-Object
息,I-Object
称,B-Denoter
，,O
救,B-Participant
援,I-Participant
人,I-Participant
员,I-Participant
到,B-Denoter
达,I-Denoter
后,O
立,O
即,O
携,B-Denoter
带,I-Denoter
破,B-Object
拆,I-Object
工,I-Object
具,I-Object
深,B-Denoter
入,I-Denoter
狭,O
小,O
的,O
车,B-Location
内,I-Location
进,O
行,O
、,O
破,B-Denoter
拆,I-Denoter
。,O
,
切,B-Denoter
割,I-Denoter
。,O
,
9,B-Time
时,I-Time
10,I-Time
分,I-Time
，,O
历,O
经,O
5,O
小,O
时,O
的,O
紧,O
张,O
奋,O
战,O
，,O
救,B-Participant
援,I-Participant
人,I-Participant
员,I-Participant
将,O
车,O
内,O
受,B-Participant
伤,I-Participant
乘,I-Participant
客,I-Participant
全,O
部,O
救,B-Denoter
出,I-Denoter
受,B-Participant
伤,I-Participant
人,I-Participant
员,I-Participant
已,O
被,O
送,B-Denoter
往,I-Denoter
广,B-Location
西,I-Location
医,I-Location
科,I-Location
大,I-Location
一,I-Location
附,I-Location
院,I-Location
、,O
自,B-Location
治,I-Location
区,I-Location
人,I-Location
民,I-Location
医,I-Location
院,I-Location
南,B-Location
宁,I-Location
市,I-Location
江,I-Location
滨,I-Location
医,I-Location
院,I-Location
等,O
五,O
所,O
医,O
院,O
进,O
行,O
救,B-Denoter
治,I-Denoter
。,O
,
(,O
记,O
者,O
周,O
丹,O
钰,O
王,O
刚,O
),O
中,B-Participant
新,I-Participant
社,I-Participant
南,B-Location
宁,I-Location
三,B-Time
月,I-Time
二,I-Time
十,I-Time
七,I-Time
日,I-Time
电,B-Denoter
一,O
辆,O
从,O
，,O
贵,B-Location
州,I-Location
开,O
往,O
广,B-Location
东,I-Location
的,O
小,B-Object
车,I-Object
与,O
一,B-Object
辆,I-Object
大,I-Object
客,I-Object
车,I-Object
迎,O
面,O
相,B-Denoter
撞,I-Denoter
造,O
成,O
小,O
车,O
上,O
包,O
括,O
司,O
机,O
在,O
内,O
的,O
六,O
男,O
四,O
女,O
共,O
，,O
另,O
外,O
十,B-Participant
人,I-Participant
当,B-Time
场,I-Time
死,B-Denoter
亡,I-Denoter
。,O
,
两,B-Participant
男,I-Participant
子,I-Participant
受,B-Denoter
重,I-Denoter
伤,I-Denoter
，,O
今,B-Time
日,I-Time
凌,I-Time
晨,I-Time
，,O
广,B-Location
西,I-Location
柳,I-Location
州,I-Location
市,I-Location
鹿,I-Location
寨,I-Location
县,I-Location
沙,I-Location
镇,I-Location
发,O
生,O
特,O
大,O
交,B-Denoter
通,I-Denoter
事,I-Denoter
故,I-Denoter
造,O
成,O
，,O
十,B-Participant
人,I-Participant
当,B-Time
场,I-Time
死,B-Denoter
亡,I-Denoter
。,O
,
二,B-Participant
人,I-Participant
受,B-Denoter
重,I-Denoter
伤,I-Denoter
时,O
凌,B-Time
晨,I-Time
六,I-Time
时,I-Time
四,I-Time
十,I-Time
分,I-Time
左,I-Time
右,I-Time
，,O
在,O
三,I-Location
二,I-Location
国,I-Location
道,I-Location
九,I-Location
百,I-Location
四,I-Location
十,I-Location
八,I-Location
公,I-Location
里,I-Location
处,I-Location
，,O
一,B-Object
辆,I-Object
粤,I-Object
籍,I-Object
大,I-Object
客,I-Object
车,I-Object
与,O
一,O
辆,O
相,O
向,O
行,O
驶,O
的,O
旅,B-Object
行,I-Object
小,I-Object
客,I-Object
车,I-Object
交,B-Denoter
会,I-Denoter
发,O
生,O
，,O
碰,B-Denoter
撞,I-Denoter
造,O
成,O
小,O
客,O
上,O
的,O
十,O
二,O
名,O
旅,O
客,O
中,O
的,O
，,O
十,B-Participant
人,I-Participant
(,O
六,O
男,O
四,O
女,O
),O
当,B-Time
场,I-Time
死,B-Denoter
亡,I-Denoter
。,O
,
两,B-Participant
人,I-Participant
受,B-Denoter
重,I-Denoter
伤,I-Denoter
,
（,O
记,O
者,O
张,O
）,O
新,B-Participant
华,I-Participant
网,I-Participant
南,B-Location
宁,I-Location
12,I-Time
月,I-Time
7,I-Time
日,I-Time
电,B-Denoter
，,O
记,B-Participant
者,I-Participant
7,B-Time
日,I-Time
11,I-Time
时,I-Time
许,I-Time
从,O
广,B-Participant
西,I-Participant
河,I-Participant
池,I-Participant
市,I-Participant
南,I-Participant
丹,I-Participant
县,I-Participant
宣,I-Participant
传,I-Participant
部,I-Participant
门,I-Participant
了,B-Denoter
解,I-Denoter
到,O
，,O
7,B-Time
日,I-Time
6,I-Time
时,I-Time
左,I-Time
右,I-Time
当,B-Location
地,I-Location
车,I-Location
河,I-Location
工,I-Location
业,I-Location
园,I-Location
区,I-Location
约,I-Location
1,I-Location
公,I-Location
里,I-Location
处,I-Location
发,O
生,O
车,B-Denoter
祸,I-Denoter
一,O
辆,O
往,O
南,O
丹,O
方,O
向,O
的,O
贵,O
州,O
，,O
大,B-Object
客,I-Object
车,I-Object
与,O
一,O
辆,O
成,O
都,O
大,B-Object
货,I-Object
车,I-Object
相,B-Denoter
撞,I-Denoter
，,O
客,B-Object
车,I-Object
翻,B-Denoter
下,O
山,B-Location
沟,I-Location
导,O
致,O
6,B-Participant
死,B-Denoter
，,O
其,O
中,O
1,O
人,O
伤,O
势,O
较,O
重,O
。,O
,
10,I-Participant
伤,B-Denoter
初,O
步,O
。,O
,
核,B-Denoter
实,I-Denoter
客,O
车,O
司,O
乘,O
人,O
员,O
共,O
48,I-Participant
人,I-Participant
，,O
当,B-Participant
地,I-Participant
宣,I-Participant
传,I-Participant
部,I-Participant
门,I-Participant
人,I-Participant
员,I-Participant
介,B-Denoter
绍,I-Denoter
，,O
大,B-Object
客,I-Object
车,I-Object
翻,B-Denoter
下,O
公,B-Location
路,I-Location
右,I-Location
侧,I-Location
10,I-Location
多,I-Location
米,I-Location
深,I-Location
的,I-Location
山,I-Location
沟,I-Location
。,O
,
6,B-Participant
人,I-Participant
当,B-Location
场,I-Location
死,B-Denoter
亡,I-Denoter
，,O
救,B-Participant
援,I-Participant
人,I-Participant
员,I-Participant
赶,B-Denoter
到,I-Denoter
后,O
从,O
，,O
客,B-Location
车,I-Location
上,I-Location
拉,B-Denoter
出,I-Denoter
4,B-Participant
具,I-Participant
遗,I-Participant
体,I-Participant
，,O
另,B-Participant
两,I-Participant
具,I-Participant
遗,I-Participant
体,I-Participant
仍,O
困,B-Denoter
在,O
客,B-Location
车,I-Location
上,I-Location
。,O
,
救,B-Participant
援,I-Participant
人,I-Participant
员,I-Participant
在,O
客,B-Location
车,I-Location
上,I-Location
对,O
两,O
名,O
被,O
困,O
受,B-Participant
伤,I-Participant
者,I-Participant
现,O
场,O
施,B-Denoter
救,I-Denoter
，,O
目,B-Time
前,I-Time
，,O
遇,B-Participant
难,I-Participant
者,I-Participant
遗,I-Participant
体,I-Participant
已,O
被,O
拉,B-Denoter
走,I-Denoter
伤,B-Participant
员,I-Participant
均,O
已,O
被,O
从,O
客,B-Location
车,I-Location
上,I-Location
转,B-Denoter
移,I-Denoter
出,O
来,O
送,B-Denoter
往,I-Denoter
附,B-Location
近,I-Location
医,I-Location
院,I-Location
，,O
救,B-Denoter
治,I-Denoter
。,O
,
其,B-Participant
他,I-Participant
未,I-Participant
受,I-Participant
伤,I-Participant
人,I-Participant
员,I-Participant
已,O
被,O
安,B-Denoter
置,I-Denoter
在,O
当,B-Location
地,I-Location
交,I-Location
通,I-Location
宾,I-Location
馆,I-Location
救,B-Participant
援,I-Participant
人,I-Participant
员,I-Participant
正,O
在,O
增,B-Denoter
加,I-Denoter
吊,B-Object
车,I-Object
组,O
织,O
，,O
施,B-Denoter
吊,I-Denoter
客,B-Object
车,I-Object
并,O
与,O
。,O
,
贵,B-Participant
州,I-Participant
客,I-Participant
车,I-Participant
方,I-Participant
对,B-Denoter
接,I-Denoter
,
（,O
记,O
者,O
陈,O
俊,O
梧,O
州,O
电,O
台,O
谢,O
大,O
明,O
）,O
中,B-Participant
广,I-Participant
网,I-Participant
梧,B-Location
州,I-Location
7,B-Time
月,I-Time
15,I-Time
日,I-Time
消,B-Denoter
息,I-Denoter
，,O
7,B-Time
月,I-Time
14,I-Time
日,I-Time
18,I-Time
时,I-Time
20,I-Time
分,I-Time
，,O
广,B-Location
西,I-Location
南,I-Location
宁,I-Location
至,I-Location
梧,I-Location
州,I-Location
二,I-Location
级,I-Location
公,I-Location
路,I-Location
藤,I-Location
县,I-Location
塘,I-Location
步,I-Location
镇,I-Location
大,I-Location
罗,I-Location
村,I-Location
段,I-Location
发,O
生,O
一,O
起,O
交,B-Denoter
通,I-Denoter
事,I-Denoter
故,I-Denoter
，,O
造,O
成,O
一,B-Object
辆,I-Object
货,I-Object
车,I-Object
与,O
一,B-Object
辆,I-Object
客,I-Object
车,I-Object
相,B-Denoter
撞,I-Denoter
，,O
4,B-Participant
人,I-Participant
当,B-Time
场,I-Time
死,B-Denoter
亡,I-Denoter
。,O
,
9,B-Participant
人,I-Participant
受,B-Denoter
伤,I-Denoter
据,O
，,O
事,O
发,O
路,O
段,O
当,O
时,O
一,O
场,O
大,O
雨,O
刚,O
过,O
，,O
交,B-Participant
警,I-Participant
初,O
步,O
查,B-Denoter
明,I-Denoter
一,O
辆,O
车,O
牌,O
号,O
为,O
“,O
陕,O
E,O
0931,O
”,O
的,O
，,O
货,B-Object
车,I-Object
由,O
西,O
往,O
东,O
方,O
向,O
行,B-Denoter
驶,I-Denoter
一,O
辆,O
车,O
牌,O
号,O
为,O
“,O
桂,O
D,O
1103,O
”,O
广,O
州,O
至,O
藤,O
县,O
的,O
，,O
客,B-Object
车,I-Object
由,O
东,O
往,O
西,O
方,O
向,O
行,B-Denoter
驶,I-Denoter
时,O
，,O
两,B-Object
车,I-Object
会,B-Denoter
车,I-Denoter
，,O
货,B-Object
车,I-Object
突,O
然,O
一,O
头,O
撞,B-Denoter
向,I-Denoter
了,O
客,B-Object
车,I-Object
尾,I-Object
部,I-Object
，,O
货,B-Participant
车,I-Participant
两,I-Participant
司,I-Participant
机,I-Participant
当,B-Time
场,I-Time
死,B-Denoter
亡,I-Denoter
。,O
,
车,B-Object
头,I-Object
严,O
重,O
变,B-Denoter
形,I-Denoter
作,O
废,O
客,O
车,O
则,O
有,O
，,O
2,B-Participant
人,I-Participant
当,B-Time
场,I-Time
死,B-Denoter
亡,I-Denoter
。,O
,
9,B-Participant
人,I-Participant
受,B-Denoter
伤,I-Denoter
。,O
,
随,B-Time
后,I-Time
，,O
客,B-Object
车,I-Object
驶,B-Denoter
向,I-Denoter
公,B-Location
路,I-Location
左,I-Location
侧,I-Location
边,I-Location
幸,O
亏,O
，,O
才,O
避,O
免,O
了,O
更,O
大,O
的,O
损,O
失,O
。,O
,
客,B-Object
车,I-Object
在,O
离,B-Location
高,I-Location
坎,I-Location
不,I-Location
到,I-Location
20,I-Location
厘,I-Location
米,I-Location
处,I-Location
停,B-Denoter
了,O
下,O
来,O
后,O
，,O
事,B-Denoter
故,I-Denoter
发,O
生,O
交,B-Participant
通,I-Participant
警,I-Participant
察,I-Participant
、,I-Participant
消,I-Participant
防,I-Participant
官,I-Participant
兵,I-Participant
和,I-Participant
医,I-Participant
护,I-Participant
人,I-Participant
员,I-Participant
在,O
第,B-Time
一,I-Time
时,I-Time
间,I-Time
赶,B-Denoter
到,I-Denoter
现,B-Location
场,I-Location
、,O
处,B-Denoter
理,I-Denoter
事,B-Object
故,I-Object
。,O
,
抢,B-Denoter
救,I-Denoter
伤,B-Participant
员,I-Participant
梧,O
州,O
市,O
和,O
藤,O
县,O
的,O
领,B-Participant
导,I-Participant
也,O
赶,B-Denoter
往,I-Denoter
现,B-Location
场,I-Location
、,O
了,B-Denoter
解,I-Denoter
情,B-Object
况,I-Object
，,O
组,B-Denoter
织,I-Denoter
和,O
工,B-Object
作,I-Object
。,O
,
至,B-Time
21,I-Time
时,I-Time
20,I-Time
分,I-Time
，,O
这,B-Location
一,I-Location
路,I-Location
段,I-Location
恢,O
复,O
了,O
通,B-Denoter
车,I-Denoter
，,O
伤,O
员,O
伤,O
情,O
稳,O
定,O
。,O
,
目,B-Time
前,I-Time
，,O
事,B-Object
故,I-Object
还,O
在,O
进,O
一,O
步,O
调,B-Denoter
查,I-Denoter
处,I-Denoter
理,I-Denoter
中,O
,
。,O
,
昨,B-Time
天,I-Time
凌,I-Time
晨,I-Time
，,O
在,O
广,B-Location
州,I-Location
黄,I-Location
埔,I-Location
大,I-Location
道,I-Location
隧,I-Location
发,O
生,O
一,O
起,O
交,B-Denoter
通,I-Denoter
事,I-Denoter
故,I-Denoter
，,O
一,B-Object
辆,I-Object
悬,I-Object
挂,I-Object
假,I-Object
军,I-Object
牌,I-Object
的,I-Object
小,I-Object
轿,I-Object
车,I-Object
撞,B-Denoter
上,I-Denoter
一,B-Object
辆,I-Object
施,I-Object
工,I-Object
车,I-Object
造,O
成,O
，,O
一,B-Participant
名,I-Participant
施,I-Participant
工,I-Participant
人,I-Participant
员,I-Participant
当,B-Location
场,I-Location
死,B-Denoter
亡,I-Denoter
另,O
有,O
3,B-Participant
人,I-Participant
送,O
院,O
抢,B-Denoter
救,I-Denoter
无,O
效,O
。,O
,
身,B-Denoter
亡,I-Denoter
，,O
目,B-Participant
击,I-Participant
者,I-Participant
称,B-Denoter
。,O
,
肇,B-Object
事,I-Object
车,I-Object
辆,I-Object
超,O
速,O
行,B-Denoter
驶,I-Denoter
，,O
警,B-Participant
方,I-Participant
表,B-Denoter
示,I-Denoter
肇,O
事,O
司,O
机,O
所,O
驾,O
驶,O
车,O
辆,O
的,O
，,O
号,B-Object
牌,I-Object
及,I-Object
证,I-Object
件,I-Object
均,O
为,O
伪,B-Denoter
造,I-Denoter
并,O
涉,O
嫌,O
，,O
酒,B-Denoter
驾,I-Denoter
目,B-Time
前,I-Time
已,O
被,O
刑,O
事,O
拘,B-Denoter
留,I-Denoter
。,O
,
（,O
记,O
者,O
王,O
通,O
讯,O
员,O
交,O
宣,O
）,O
本,B-Participant
报,I-Participant
讯,B-Denoter
，,O
昨,B-Time
日,I-Time
，,O
记,B-Participant
者,I-Participant
从,O
广,B-Participant
州,I-Participant
市,I-Participant
交,I-Participant
警,I-Participant
部,I-Participant
门,I-Participant
获,B-Denoter
悉,I-Denoter
，,O
昨,B-Time
日,I-Time
凌,I-Time
晨,I-Time
2,I-Time
时,I-Time
15,I-Time
分,I-Time
左,I-Time
右,I-Time
，,O
一,B-Object
辆,I-Object
使,I-Object
用,I-Object
假,I-Object
军,I-Object
牌,I-Object
的,I-Object
小,I-Object
客,I-Object
车,I-Object
在,O
黄,B-Location
埔,I-Location
大,I-Location
道,I-Location
隧,I-Location
与,O
施,B-Object
工,I-Object
车,I-Object
辆,I-Object
及,O
现,O
场,O
施,B-Participant
工,I-Participant
人,I-Participant
员,I-Participant
碰,B-Denoter
撞,I-Denoter
造,O
成,O
的,O
4,B-Participant
人,I-Participant
死,B-Denoter
亡,I-Denoter
特,O
大,O
，,O
交,B-Denoter
通,I-Denoter
事,I-Denoter
故,I-Denoter
。,O
,
小,B-Participant
客,I-Participant
车,I-Participant
司,I-Participant
机,I-Participant
涉,O
嫌,O
酒,B-Denoter
后,I-Denoter
驾,I-Denoter
驶,I-Denoter
经,O
初,O
步,O
，,O
调,B-Denoter
查,I-Denoter
事,B-Time
发,I-Time
时,I-Time
肇,B-Participant
事,I-Participant
司,I-Participant
机,I-Participant
方,I-Participant
某,I-Participant
/,I-Participant
（,I-Participant
男,I-Participant
，,I-Participant
30,I-Participant
岁,I-Participant
广,I-Participant
州,I-Participant
人,I-Participant
）,I-Participant
驾,B-Denoter
驶,I-Denoter
一,B-Object
辆,I-Object
悬,I-Object
挂,I-Object
部,I-Object
队,I-Object
号,I-Object
牌,I-Object
小,I-Object
客,I-Object
车,I-Object
沿,O
黄,O
埔,O
大,O
道,O
由,O
东,O
往,O
西,O
行,B-Denoter
驶,I-Denoter
至,O
黄,B-Location
埔,I-Location
大,I-Location
道,I-Location
隧,I-Location
路,I-Location
段,I-Location
时,O
，,O
碰,B-Denoter
撞,I-Denoter
正,O
在,O
道,O
路,O
上,O
施,O
工,O
的,O
工,B-Participant
作,I-Participant
人,I-Participant
员,I-Participant
及,O
粤,O
A,O
15,O
G,O
×,O
×,O
号,O
施,B-Object
工,I-Object
车,I-Object
辆,I-Object
造,O
成,O
施,O
工,O
人,O
员,O
1,B-Participant
人,I-Participant
当,B-Location
场,I-Location
死,B-Denoter
亡,I-Denoter
3,B-Participant
人,I-Participant
受,B-Denoter
伤,I-Denoter
送,O
医,O
院,O
经,O
抢,B-Denoter
救,I-Denoter
无,O
效,O
于,O
。,O
,
当,B-Time
日,I-Time
死,B-Denoter
亡,I-Denoter
经,O
，,O
核,B-Denoter
实,I-Denoter
肇,O
事,O
司,O
机,O
方,O
某,O
所,O
驾,O
驶,O
小,O
客,O
车,O
的,O
，,O
号,B-Object
牌,I-Object
及,I-Object
证,I-Object
件,I-Object
均,O
为,O
伪,B-Denoter
造,I-Denoter
并,O
涉,O
嫌,O
有,O
。,O
,
酒,B-Denoter
后,I-Denoter
驾,I-Denoter
驶,I-Denoter
等,O
违,O
法,O
行,O
为,O
，,O
目,B-Time
前,I-Time
，,O
肇,B-Participant
事,I-Participant
司,I-Participant
机,I-Participant
方,I-Participant
某,I-Participant
已,O
被,O
警,B-Participant
方,I-Participant
依,O
法,O
刑,O
事,O
拘,B-Denoter
留,I-Denoter
。,O
,
事,B-Object
故,I-Object
原,I-Object
因,I-Object
仍,O
在,O
进,O
一,O
步,O
调,B-Denoter
查,I-Denoter
当,O
中,O
市,B-Participant
公,I-Participant
安,I-Participant
交,I-Participant
警,I-Participant
部,I-Participant
门,I-Participant
表,B-Denoter
示,I-Denoter
将,O
进,O
一,O
步,O
加,O
大,O
对,O
涉,O
牌,O
涉,O
证,O
车,O
辆,O
和,O
酒,O
后,O
驾,O
驶,O
等,O
严,O
重,O
，,O
交,B-Object
通,I-Object
违,I-Object
法,I-Object
行,I-Object
为,I-Object
的,O
整,B-Denoter
治,I-Denoter
力,O
度,O
在,O
此,O
也,O
再,O
次,O
，,O
为,O
了,O
您,O
和,O
他,O
人,O
的,O
安,O
全,O
，,O
提,B-Denoter
醒,I-Denoter
广,B-Participant
大,I-Participant
驾,I-Participant
驶,I-Participant
员,I-Participant
请,O
切,O
勿,O
，,O
酒,B-Denoter
后,I-Denoter
驾,I-Denoter
驶,I-Denoter
自,O
觉,O
做,O
到,O
饮,B-Denoter
酒,I-Denoter
不,O
，,O
开,B-Denoter
车,I-Denoter
开,B-Denoter
车,I-Denoter
不,O
。,O
饮,B-Denoter
酒,I-Denoter
,
青,B-Participant
海,I-Participant
新,I-Participant
闻,I-Participant
网,I-Participant
讯,B-Denoter
，,O
8,B-Time
月,I-Time
19,I-Time
日,I-Time
晚,I-Time
，,O
315,B-Location
国,I-Location
道,I-Location
德,I-Location
令,I-Location
哈,I-Location
段,I-Location
(,O
480,O
K,O
M,O
+,O
700,O
M,O
),O
发,O
生,O
一,O
起,O
交,B-Denoter
通,I-Denoter
事,I-Denoter
故,I-Denoter
，,O
两,O
车,O
共,O
有,O
7,O
人,O
，,O
一,B-Object
辆,I-Object
从,I-Object
西,I-Object
宁,I-Object
驶,I-Object
往,I-Object
格,I-Object
尔,I-Object
木,I-Object
的,I-Object
夏,I-Object
利,I-Object
轿,I-Object
车,I-Object
与,O
一,B-Object
辆,I-Object
从,I-Object
德,I-Object
令,I-Object
哈,I-Object
驶,I-Object
向,I-Object
乌,I-Object
兰,I-Object
的,I-Object
夏,I-Object
利,I-Object
轿,I-Object
车,I-Object
迎,O
面,O
相,B-Denoter
撞,I-Denoter
其,O
中,O
(,O
2,O
人,O
当,O
场,O
死,O
亡,O
，,O
2,O
人,O
经,O
抢,O
救,O
不,O
治,O
身,O
亡,O
),O
，,O
4,B-Participant
人,I-Participant
死,B-Denoter
亡,I-Denoter
。,O
,
3,B-Participant
人,I-Participant
受,B-Denoter
伤,I-Denoter
,
，,O
昨,B-Time
日,I-Time
凌,I-Time
晨,I-Time
1,I-Time
时,I-Time
44,I-Time
分,I-Time
，,O
海,B-Location
口,I-Location
市,I-Location
灵,I-Location
山,I-Location
镇,I-Location
往,I-Location
机,I-Location
场,I-Location
老,I-Location
路,I-Location
方,I-Location
向,I-Location
3,I-Location
公,I-Location
里,I-Location
处,I-Location
发,O
生,O
一,O
起,O
交,B-Denoter
通,I-Denoter
事,I-Denoter
故,I-Denoter
两,B-Object
车,I-Object
相,B-Denoter
撞,I-Denoter
造,O
成,O
2,B-Participant
死,B-Denoter
。,O
,
4,B-Participant
伤,B-Denoter
，,O
1,B-Time
时,I-Time
56,I-Time
分,I-Time
，,O
消,B-Participant
防,I-Participant
官,I-Participant
兵,I-Participant
到,B-Denoter
现,B-Location
场,I-Location
时,O
。,O
,
110,B-Participant
民,I-Participant
警,I-Participant
和,I-Participant
120,B-Participant
医,I-Participant
务,I-Participant
